Rodada;NumeroArea;ProcessoMinerario;Situacao;Modalidade;RegimeDisponibilidade;Municipio;UnidadeFederacao;AreaPoligonal;ValorLanceVencedorReais;NomeVencedor;CpfCnpjVencedor
4;1416;811390/2011;Conquistada;Oferta Pública;Pesquisa;CAXIAS DO SUL;Rio Grande do Sul;1,84;0,00;ECOREAL ENGENHARIA LTDA;207.**.***/****62
4;1417;811401/2011;Livre;Oferta Pública;Pesquisa;SÃO DOMINGOS DO SUL;Rio Grande do Sul;0,69;0,00;;
4;1418;811423/2014;Livre;Oferta Pública;Pesquisa;VENÂNCIO AIRES;Rio Grande do Sul;20,00;0,00;;
4;1419;811424/2012;Conquistada;Oferta Pública;Pesquisa;CAMAQUÃ;Rio Grande do Sul;16,58;0,00;EXPLOR MINING LTDA;425.**.***/****02
4;1420;811425/2011;Conquistada;Oferta Pública;Pesquisa;TAQUARI;Rio Grande do Sul;2,00;0,00;COMERCIO E TRANSPORTES JE LTDA;019.**.***/****18
4;1421;811440/2011;Conquistada;Oferta Pública;Pesquisa;SANTA MARIA;Rio Grande do Sul;3,76;0,00;ECOREAL ENGENHARIA LTDA;207.**.***/****62
4;1422;811461/2015;Livre;Oferta Pública;Pesquisa;LAJEADO;Rio Grande do Sul;1,00;0,00;;
4;1423;811482/2015;Livre;Oferta Pública;Pesquisa;SÃO JOÃO DO POLÊSINE;Rio Grande do Sul;0,60;0,00;;
4;1424;811497/2012;Livre;Oferta Pública;Pesquisa;CRUZ ALTA;Rio Grande do Sul;5,16;0,00;;
4;1425;811503/2015;Arrematada;Proposta Fechada;Pesquisa;CACHOEIRA DO SUL;Rio Grande do Sul;5,86;5300,00;AGREGA MINERADORA LTDA;111.**.***/****77
4;1425;811503/2015;Aguardando Leilão;Oferta Pública;Pesquisa;CACHOEIRA DO SUL;Rio Grande do Sul;5,86;0,00;;
4;1426;811504/2012;Livre;Oferta Pública;Pesquisa;SENTINELA DO SUL;Rio Grande do Sul;1,97;0,00;;
4;1427;811504/2015;Livre;Oferta Pública;Pesquisa;PICADA CAFÉ;Rio Grande do Sul;2,87;0,00;;
4;1428;811529/2012;Livre;Oferta Pública;Pesquisa;ENCANTADO;Rio Grande do Sul;1,79;0,00;;
4;1429;811531/2012;Livre;Oferta Pública;Pesquisa;NOVA ROMA DO SUL;Rio Grande do Sul;2,00;0,00;;
4;1430;811549/2012;Conquistada;Oferta Pública;Pesquisa;SÃO LEOPOLDO;Rio Grande do Sul;5,08;0,00;Daniel Leopoldo Kampff;474.***.***72
4;1431;811560/2013;Livre;Oferta Pública;Pesquisa;ANTÔNIO PRADO;Rio Grande do Sul;1,00;0,00;;
4;1432;811580/2014;Conquistada;Oferta Pública;Pesquisa;TRÊS CACHOEIRAS;Rio Grande do Sul;19,87;0,00;MAICON DOS SANTOS LTDA;284.**.***/****97
4;1433;811593/2015;Livre;Oferta Pública;Pesquisa;SÃO JOÃO DO POLÊSINE;Rio Grande do Sul;4,53;0,00;;
4;1434;811616/2014;Livre;Oferta Pública;Pesquisa;PARAÍ;Rio Grande do Sul;1,46;0,00;;
4;1435;811768/2015;Livre;Oferta Pública;Pesquisa;PANTANO GRANDE;Rio Grande do Sul;4,98;0,00;;
4;1436;300012/2014;Aguardando Leilão;Oferta Pública;Pesquisa;JAGUARUNA;Santa Catarina;26,48;0,00;;
4;1436;300012/2014;Livre;Proposta Fechada;Pesquisa;JAGUARUNA;Santa Catarina;26,48;0,00;;
4;1437;300013/2014;Livre;Oferta Pública;Pesquisa;SÃO BONIFÁCIO;Santa Catarina;913,49;0,00;;
4;1438;300018/2012;Livre;Oferta Pública;Pesquisa;TUBARÃO;Santa Catarina;1,25;0,00;;
4;1439;300019/2012;Livre;Oferta Pública;Pesquisa;DOUTOR PEDRINHO;Santa Catarina;25,38;0,00;;
4;1440;300023/2013;Aguardando Leilão;Oferta Pública;Pesquisa;SOMBRIO;Santa Catarina;191,70;0,00;;
4;1440;300023/2013;Arrematada;Proposta Fechada;Pesquisa;SOMBRIO;Santa Catarina;191,70;3000,00;FABSUL PAVIMENTACOES EIRELI;055.**.***/****51
4;1441;300029/2015;Arrematada;Proposta Fechada;Pesquisa;ANITÁPOLIS;Santa Catarina;682,88;5100,00;Mineração Curimbaba Ltda;236.**.***/****92
4;1441;300029/2015;Aguardando Leilão;Oferta Pública;Pesquisa;ANITÁPOLIS;Santa Catarina;682,88;0,00;;
4;1442;300031/2012;Arrematada;Proposta Fechada;Pesquisa;MORRO DA FUMAÇA;Santa Catarina;5,88;11101,00;JAZIDA DE AREAO RECCO LTDA;079.**.***/****15
4;1442;300031/2012;Aguardando Leilão;Oferta Pública;Pesquisa;MORRO DA FUMAÇA;Santa Catarina;5,88;0,00;;
4;1443;300031/2019;Conquistada;Oferta Pública;Pesquisa;JARAGUÁ DO SUL;Santa Catarina;784,58;0,00;SOLO MINERAL EXTRACAO DE AREIA LTDA;142.**.***/****03
4;1444;300032/2012;Conquistada;Oferta Pública;Pesquisa;MORRO DA FUMAÇA;Santa Catarina;3,70;0,00;CHARLY LEANDRO FERNANDES SABINO;060.***.***17
4;1445;300035/2019;Livre;Oferta Pública;Pesquisa;SÃO BENTO DO SUL;Santa Catarina;35,39;0,00;;
4;1446;300036/2012;Aguardando Leilão;Oferta Pública;Pesquisa;MELEIRO;Santa Catarina;544,71;0,00;;
4;1446;300036/2012;Arrematada;Proposta Fechada;Pesquisa;MELEIRO;Santa Catarina;544,71;10300,00;SAN MARCOS REVESTIMENTOS CERAMICOS LTDA;039.**.***/****15
4;1447;300036/2019;Conquistada;Oferta Pública;Pesquisa;ARMAZÉM;Santa Catarina;901,96;0,00;MS MINERIOS DO BRASIL LTDA;083.**.***/****44
4;1448;300037/2019;Arrematada;Proposta Fechada;Pesquisa;CAMBORIÚ;Santa Catarina;757,54;20000,00;A J POTTER & CIA LTDA;003.**.***/****04
4;1448;300037/2019;Aguardando Leilão;Oferta Pública;Pesquisa;CAMBORIÚ;Santa Catarina;757,54;0,00;;
4;1449;300037/2021;Livre;Oferta Pública;Pesquisa;IRINEÓPOLIS;Santa Catarina;19,41;0,00;;
4;1450;300038/2019;Conquistada;Oferta Pública;Pesquisa;CAMBORIÚ;Santa Catarina;9,68;0,00;CONSTRUTORA SULTEPA SA  EM RECUPERACAO JUDICIAL;897.**.***/****33
4;1451;300038/2021;Livre;Oferta Pública;Pesquisa;IRINEÓPOLIS;Santa Catarina;13,04;0,00;;
4;1452;300040/2019;Arrematada;Proposta Fechada;Pesquisa;ARARANGUÁ;Santa Catarina;139,47;6101,00;SOLO MINERAL EXTRACAO DE AREIA LTDA;142.**.***/****03
4;1452;300040/2019;Aguardando Leilão;Oferta Pública;Pesquisa;ARARANGUÁ;Santa Catarina;139,47;0,00;;
4;1453;300115/2015;Arrematada;Proposta Fechada;Pesquisa;ITAJAÍ;Santa Catarina;250,26;253750,00;TERRAPLANAGEM WIPPEL LTDA.;022.**.***/****71
4;1453;300115/2015;Aguardando Leilão;Oferta Pública;Pesquisa;ITAJAÍ;Santa Catarina;250,26;0,00;;
4;1454;300188/2014;Livre;Oferta Pública;Pesquisa;BRUSQUE;Santa Catarina;468,31;0,00;;
4;1455;300308/2019;Conquistada;Oferta Pública;Pesquisa;PENHA;Santa Catarina;8,50;0,00;TRENTINI TERRAPLENAGEM LTDA;090.**.***/****71
4;1456;300318/2014;Arrematada;Proposta Fechada;Pesquisa;TURVO;Santa Catarina;624,97;5300,00;SAN MARCOS REVESTIMENTOS CERAMICOS LTDA;039.**.***/****15
4;1456;300318/2014;Aguardando Leilão;Oferta Pública;Pesquisa;TURVO;Santa Catarina;624,97;0,00;;
4;1457;300324/2019;Livre;Oferta Pública;Pesquisa;ALFREDO WAGNER;Santa Catarina;288,88;0,00;;
4;1458;300325/2009;Livre;Oferta Pública;Pesquisa;BENEDITO NOVO;Santa Catarina;99,46;0,00;;
4;1459;300325/2014;Aguardando Leilão;Oferta Pública;Pesquisa;JAGUARUNA;Santa Catarina;708,37;0,00;;
4;1459;300325/2014;Arrematada;Proposta Fechada;Pesquisa;JAGUARUNA;Santa Catarina;708,37;20777,00;MARIOT PARTICIPACOES LTDA;208.**.***/****80
4;1460;300325/2019;Livre;Oferta Pública;Pesquisa;ALFREDO WAGNER;Santa Catarina;185,53;0,00;;
4;1461;300327/2017;Livre;Oferta Pública;Pesquisa;MAFRA;Santa Catarina;58,59;0,00;;
4;1462;300327/2019;Livre;Oferta Pública;Pesquisa;SÃO BONIFÁCIO;Santa Catarina;773,72;0,00;;
4;1463;300328/2017;Livre;Oferta Pública;Pesquisa;MAFRA;Santa Catarina;772,70;0,00;;
4;1464;300510/2016;Livre;Oferta Pública;Pesquisa;CANOINHAS;Santa Catarina;386,97;0,00;;
4;1465;300511/2016;Livre;Oferta Pública;Pesquisa;CANOINHAS;Santa Catarina;561,92;0,00;;
4;1466;300512/2016;Livre;Oferta Pública;Pesquisa;CANOINHAS;Santa Catarina;909,07;0,00;;
4;1467;300522/2012;Aguardando Leilão;Oferta Pública;Pesquisa;JOINVILLE;Santa Catarina;345,35;0,00;;
4;1467;300522/2012;Arrematada;Proposta Fechada;Pesquisa;JOINVILLE;Santa Catarina;345,35;30000,00;INFRASUL  INFRAESTRUTURA E EMPREENDIMENTOS LTDA;030.**.***/****29
4;1468;300523/2013;Livre;Oferta Pública;Pesquisa;GASPAR;Santa Catarina;190,60;0,00;;
4;1469;300526/2012;Conquistada;Oferta Pública;Pesquisa;BRUSQUE;Santa Catarina;530,05;0,00;HEINIG PREMOLDADOS EM CONCRETO, ARGAMASSAS E AGREGADOS LTDA.;821.**.***/****59
4;1470;300526/2018;Livre;Oferta Pública;Pesquisa;TIJUCAS;Santa Catarina;1,57;0,00;;
4;1471;300528/2017;Livre;Oferta Pública;Pesquisa;JOINVILLE;Santa Catarina;11,27;0,00;;
4;1472;300529/2017;Livre;Oferta Pública;Pesquisa;JOINVILLE;Santa Catarina;18,51;0,00;;
4;1473;300530/2013;Conquistada;Oferta Pública;Pesquisa;RIO FORTUNA;Santa Catarina;1312,16;0,00;GILSON HEITOR ZANETTE;298.***.***00
4;1474;300530/2017;Livre;Oferta Pública;Pesquisa;JOINVILLE;Santa Catarina;85,95;0,00;;
4;1475;300533/2009;Arrematada;Proposta Fechada;Pesquisa;JOINVILLE;Santa Catarina;953,65;2109,00;SOLO MINERAL EXTRACAO DE AREIA LTDA;142.**.***/****03
4;1475;300533/2009;Aguardando Leilão;Oferta Pública;Pesquisa;JOINVILLE;Santa Catarina;953,65;0,00;;
4;1476;300542/2017;Arrematada;Proposta Fechada;Pesquisa;IÇARA;Santa Catarina;156,52;105500,00;COLOMBO RETROTERRA LTDA;818.**.***/****38
4;1476;300542/2017;Aguardando Leilão;Oferta Pública;Pesquisa;IÇARA;Santa Catarina;156,52;0,00;;
4;1477;300543/2014;Conquistada;Oferta Pública;Pesquisa;PORTO UNIÃO;Santa Catarina;1131,66;0,00;MINERADORA PORTO UNIAO LTDA;222.**.***/****00
4;1478;300544/2014;Aguardando Leilão;Oferta Pública;Pesquisa;BARRA VELHA;Santa Catarina;950,61;0,00;;
4;1478;300544/2014;Arrematada;Proposta Fechada;Pesquisa;BARRA VELHA;Santa Catarina;950,61;7102,00;SOLO MINERAL EXTRACAO DE AREIA LTDA;142.**.***/****03
4;1479;300544/2016;Aguardando Leilão;Oferta Pública;Pesquisa;JAGUARUNA;Santa Catarina;75,79;0,00;;
4;1479;300544/2016;Arrematada;Proposta Fechada;Pesquisa;JAGUARUNA;Santa Catarina;75,79;2077,00;MARIOT PARTICIPACOES LTDA;208.**.***/****80
4;1480;300546/2014;Livre;Oferta Pública;Pesquisa;MAJOR GERCINO;Santa Catarina;880,76;0,00;;
4;1481;300846/2009;Conquistada;Oferta Pública;Pesquisa;NAVEGANTES;Santa Catarina;533,81;0,00;SOLO MINERAL EXTRACAO DE AREIA LTDA;142.**.***/****03
4;1482;300996/2009;Arrematada;Proposta Fechada;Pesquisa;PAULO LOPES;Santa Catarina;567,15;31000,00;JAZIDA ECKERT LTDA;028.**.***/****94
4;1482;300996/2009;Aguardando Leilão;Oferta Pública;Pesquisa;PAULO LOPES;Santa Catarina;567,15;0,00;;
4;1483;301000/2012;Aguardando Leilão;Oferta Pública;Pesquisa;GRÃO PARÁ;Santa Catarina;355,62;0,00;;
4;1483;301000/2012;Arrematada;Proposta Fechada;Pesquisa;GRÃO PARÁ;Santa Catarina;355,62;3000,00;SALESIO FARIAS DE SOUZA;069.**.***/****82
4;1484;301164/2016;Aguardando Leilão;Oferta Pública;Pesquisa;PAULO LOPES;Santa Catarina;763,12;0,00;;
4;1484;301164/2016;Arrematada;Proposta Fechada;Pesquisa;PAULO LOPES;Santa Catarina;763,12;111000,00;JAZIDA ECKERT LTDA;028.**.***/****94
4;1485;301308/2009;Conquistada;Oferta Pública;Pesquisa;SÃO JOÃO BATISTA;Santa Catarina;238,94;0,00;C R ARTEFATOS DE CIMENTO LTDA;016.**.***/****40
4;1486;303278/2018;Livre;Oferta Pública;Pesquisa;PORTO UNIÃO;Santa Catarina;9,81;0,00;;
4;1487;303279/2018;Livre;Oferta Pública;Pesquisa;PORTO UNIÃO;Santa Catarina;2,94;0,00;;
4;1488;815020/2007;Conquistada;Oferta Pública;Pesquisa;BOTUVERÁ;Santa Catarina;6,56;0,00;C & L SERVICOS DE EVENTOS E PRODUCOES LTDA;353.**.***/****09
4;1489;815024/2012;Aguardando Leilão;Oferta Pública;Pesquisa;LAGUNA;Santa Catarina;496,06;0,00;;
4;1489;815024/2012;Arrematada;Proposta Fechada;Pesquisa;LAGUNA;Santa Catarina;496,06;61000,00;EXTRACAO DE AREIA FANTONI LTDA;019.**.***/****66
4;1490;815028/2007;Livre;Oferta Pública;Pesquisa;LAGES;Santa Catarina;1778,10;0,00;;
4;1491;815029/2007;Arrematada;Proposta Fechada;Pesquisa;LAGES;Santa Catarina;1148,03;3500,00;RIO DO MOURA PESQUISA E EXTRACAO MINERAL LTDA;080.**.***/****19
4;1491;815029/2007;Aguardando Leilão;Oferta Pública;Pesquisa;LAGES;Santa Catarina;1148,03;0,00;;
4;1492;815029/2013;Livre;Oferta Pública;Pesquisa;SÃO PEDRO DE ALCÂNTARA;Santa Catarina;89,47;0,00;;
4;1493;815030/2007;Livre;Oferta Pública;Pesquisa;LAGES;Santa Catarina;1995,00;0,00;;
4;1494;815032/2007;Livre;Oferta Pública;Pesquisa;LAGES;Santa Catarina;1961,26;0,00;;
4;1495;815033/2007;Livre;Oferta Pública;Pesquisa;LAGES;Santa Catarina;1258,40;0,00;;
4;1496;815036/2016;Arrematada;Proposta Fechada;Pesquisa;BALNEÁRIO GAIVOTA;Santa Catarina;243,49;3000,00;FABSUL PAVIMENTACOES EIRELI;055.**.***/****51
4;1496;815036/2016;Aguardando Leilão;Oferta Pública;Pesquisa;BALNEÁRIO GAIVOTA;Santa Catarina;243,49;0,00;;
4;1497;815046/2009;Livre;Oferta Pública;Pesquisa;LAGES;Santa Catarina;1808,25;0,00;;
4;1498;815060/2013;Livre;Oferta Pública;Pesquisa;LONTRAS;Santa Catarina;925,95;0,00;;
4;1499;815062/2007;Livre;Proposta Fechada;Pesquisa;VIDAL RAMOS;Santa Catarina;43,14;0,00;;
4;1499;815062/2007;Aguardando Leilão;Oferta Pública;Pesquisa;VIDAL RAMOS;Santa Catarina;43,14;0,00;;
4;1500;815071/2014;Livre;Oferta Pública;Pesquisa;ASCURRA;Santa Catarina;667,47;0,00;;
4;1501;815072/2007;Livre;Oferta Pública;Pesquisa;ITAIÓPOLIS;Santa Catarina;49,00;0,00;;
4;1502;815079/2012;Conquistada;Oferta Pública;Pesquisa;LAGES;Santa Catarina;994,27;0,00;RIO DO MOURA PESQUISA E EXTRACAO MINERAL LTDA;080.**.***/****19
4;1503;815080/2009;Livre;Oferta Pública;Pesquisa;TIJUCAS;Santa Catarina;48,42;0,00;;
4;1504;815087/2010;Livre;Oferta Pública;Pesquisa;MAFRA;Santa Catarina;10,00;0,00;;
4;1505;815092/2015;Livre;Oferta Pública;Pesquisa;MONTE CASTELO;Santa Catarina;982,98;0,00;;
4;1506;815107/2011;Livre;Oferta Pública;Pesquisa;ITAJAÍ;Santa Catarina;192,98;0,00;;
4;1507;815111/2011;Livre;Oferta Pública;Pesquisa;IBIRAMA;Santa Catarina;122,71;0,00;;
4;1508;815121/2012;Livre;Oferta Pública;Pesquisa;SÃO MIGUEL DO OESTE;Santa Catarina;4,59;0,00;;
4;1509;815122/2013;Livre;Oferta Pública;Pesquisa;RIO DO CAMPO;Santa Catarina;43,05;0,00;;
4;1510;815123/2013;Livre;Oferta Pública;Pesquisa;RIO DO CAMPO;Santa Catarina;39,06;0,00;;
4;1511;815124/2013;Livre;Oferta Pública;Pesquisa;RIO DO CAMPO;Santa Catarina;50,00;0,00;;
4;1512;815173/2013;Livre;Oferta Pública;Pesquisa;TAIÓ;Santa Catarina;48,87;0,00;;
4;1513;815175/2013;Livre;Oferta Pública;Pesquisa;TAIÓ;Santa Catarina;42,73;0,00;;
4;1514;815176/2013;Livre;Oferta Pública;Pesquisa;RIO DO CAMPO;Santa Catarina;49,75;0,00;;
4;1515;815270/1984;Arrematada;Proposta Fechada;Pesquisa;BALNEÁRIO CAMBORIÚ;Santa Catarina;930,13;110500,00;PANDINI EMPREENDIMENTOS IMOBILIARIOS LTDA;828.**.***/****06
4;1515;815270/1984;Aguardando Leilão;Oferta Pública;Pesquisa;BALNEÁRIO CAMBORIÚ;Santa Catarina;930,13;0,00;;
4;1516;815316/2011;Arrematada;Proposta Fechada;Pesquisa;IMBITUBA;Santa Catarina;96,08;110500,00;CALIFORNIA PISOS INDUSTRIAIS LTDA;246.**.***/****00
4;1516;815316/2011;Aguardando Leilão;Oferta Pública;Pesquisa;IMBITUBA;Santa Catarina;96,08;0,00;;
4;1517;815327/1999;Livre;Oferta Pública;Pesquisa;BARRA BONITA;Santa Catarina;964,99;0,00;;
4;1518;815351/2009;Livre;Oferta Pública;Pesquisa;ANTÔNIO CARLOS;Santa Catarina;9,00;0,00;;
4;1519;815387/1994;Arrematada;Proposta Fechada;Pesquisa;TURVO;Santa Catarina;21,36;101000,00;A.J.E.TERRAPLANAGEM LTDA;078.**.***/****50
4;1519;815387/1994;Aguardando Leilão;Oferta Pública;Pesquisa;TURVO;Santa Catarina;21,36;0,00;;
4;1520;815389/2013;Livre;Oferta Pública;Pesquisa;PALHOÇA;Santa Catarina;24,58;0,00;;
4;1521;815403/2002;Aguardando Leilão;Oferta Pública;Pesquisa;JAGUARUNA;Santa Catarina;36,58;0,00;;
4;1521;815403/2002;Arrematada;Proposta Fechada;Pesquisa;JAGUARUNA;Santa Catarina;36,58;8100,00;MINERACAO NILSON LTDA;008.**.***/****86
4;1522;815442/2009;Livre;Oferta Pública;Pesquisa;ITUPORANGA;Santa Catarina;439,30;0,00;;
4;1523;815444/2007;Conquistada;Oferta Pública;Pesquisa;GASPAR;Santa Catarina;1508,33;0,00;CONSTRUTORA SULTEPA SA  EM RECUPERACAO JUDICIAL;897.**.***/****33
4;1524;815455/2011;Arrematada;Proposta Fechada;Pesquisa;BOTUVERÁ;Santa Catarina;539,26;153777,00;Extração e Comércio de Areia Farias Ltda;821.**.***/****66
4;1524;815455/2011;Aguardando Leilão;Oferta Pública;Pesquisa;BOTUVERÁ;Santa Catarina;539,26;0,00;;
4;1525;815513/2008;Livre;Oferta Pública;Pesquisa;RIO DO SUL;Santa Catarina;50,00;0,00;;
4;1526;815600/2009;Livre;Oferta Pública;Pesquisa;CORREIA PINTO;Santa Catarina;49,00;0,00;;
4;1527;815601/2010;Livre;Oferta Pública;Pesquisa;MONTE CARLO;Santa Catarina;10,00;0,00;;
4;1528;815604/2010;Livre;Oferta Pública;Pesquisa;TANGARÁ;Santa Catarina;10,00;0,00;;
4;1529;815647/2014;Arrematada;Proposta Fechada;Pesquisa;GASPAR;Santa Catarina;5,34;321001,00;LOS COMERCIO E SERVICOS EIRELI;108.**.***/****66
4;1529;815647/2014;Aguardando Leilão;Oferta Pública;Pesquisa;GASPAR;Santa Catarina;5,34;0,00;;
4;1530;815715/2016;Conquistada;Oferta Pública;Pesquisa;TAIÓ;Santa Catarina;961,15;0,00;INDUGRAMAR MARMORES E GRANITOS LTDA;076.**.***/****88
4;1531;815754/2016;Conquistada;Oferta Pública;Pesquisa;RIO DO CAMPO;Santa Catarina;997,09;0,00;INDUGRAMAR MARMORES E GRANITOS LTDA;076.**.***/****88
4;1532;815805/2016;Arrematada;Proposta Fechada;Pesquisa;GASPAR;Santa Catarina;323,32;153120,00;M W PEREIRA TERRAPLANAGEM;251.**.***/****65
4;1532;815805/2016;Aguardando Leilão;Oferta Pública;Pesquisa;GASPAR;Santa Catarina;323,32;0,00;;
4;1533;815855/2012;Conquistada;Oferta Pública;Pesquisa;PALHOÇA;Santa Catarina;10,65;0,00;CHARLY LEANDRO FERNANDES SABINO;060.***.***17
4;1534;815898/2013;Conquistada;Oferta Pública;Pesquisa;LUIZ ALVES;Santa Catarina;8,32;0,00;CHARLY LEANDRO FERNANDES SABINO;060.***.***17
4;1535;878070/2013;Livre;Oferta Pública;Pesquisa;ITAPORANGA D'AJUDA;Sergipe;996,71;0,00;;
4;1536;878093/2013;Aguardando Leilão;Oferta Pública;Pesquisa;FREI PAULO;Sergipe;972,90;0,00;;
4;1536;878093/2013;Livre;Proposta Fechada;Pesquisa;FREI PAULO;Sergipe;972,90;0,00;;
4;1537;878094/2013;Livre;Proposta Fechada;Pesquisa;ITABAIANA;Sergipe;994,43;0,00;;
4;1537;878094/2013;Aguardando Leilão;Oferta Pública;Pesquisa;ITABAIANA;Sergipe;994,43;0,00;;
4;1538;878099/2013;Livre;Oferta Pública;Pesquisa;CAPELA;Sergipe;2,80;0,00;;
4;1539;878117/2012;Livre;Oferta Pública;Pesquisa;ITAPORANGA D'AJUDA;Sergipe;50,00;0,00;;
4;1540;878126/2015;Livre;Oferta Pública;Pesquisa;JAPOATÃ;Sergipe;47,54;0,00;;
4;1541;878162/2014;Aguardando Leilão;Oferta Pública;Pesquisa;SIMÃO DIAS;Sergipe;995,24;0,00;;
4;1541;878162/2014;Arrematada;Proposta Fechada;Pesquisa;SIMÃO DIAS;Sergipe;995,24;5172,00;C. FERNANDO R. DA PAZ & CIA LTDA;259.**.***/****62
4;1542;878163/2014;Aguardando Leilão;Oferta Pública;Pesquisa;POÇO VERDE;Sergipe;995,40;0,00;;
4;1542;878163/2014;Arrematada;Proposta Fechada;Pesquisa;POÇO VERDE;Sergipe;995,40;1172,00;C. FERNANDO R. DA PAZ & CIA LTDA;259.**.***/****62
4;1543;878164/2014;Arrematada;Proposta Fechada;Pesquisa;POÇO VERDE;Sergipe;992,23;5172,00;C. FERNANDO R. DA PAZ & CIA LTDA;259.**.***/****62
4;1543;878164/2014;Aguardando Leilão;Oferta Pública;Pesquisa;POÇO VERDE;Sergipe;992,23;0,00;;
4;1544;878171/2014;Livre;Oferta Pública;Pesquisa;CRISTINÁPOLIS;Sergipe;974,60;0,00;;
4;1545;300022/2016;Arrematada;Proposta Fechada;Pesquisa;LUÍS ANTÔNIO;São Paulo;27,94;32000,00;JOSE MARIANO BONFIM PEREZ;108.***.***85
4;1545;300022/2016;Aguardando Leilão;Oferta Pública;Pesquisa;LUÍS ANTÔNIO;São Paulo;27,94;0,00;;
4;1546;300024/2016;Conquistada;Oferta Pública;Pesquisa;LUÍS ANTÔNIO;São Paulo;26,23;0,00;JOSE MARIANO BONFIM PEREZ;108.***.***85
4;1547;300044/2020;Livre;Oferta Pública;Pesquisa;ECHAPORÃ;São Paulo;95,64;0,00;;
4;1548;300045/2020;Livre;Oferta Pública;Pesquisa;ECHAPORÃ;São Paulo;165,10;0,00;;
4;1549;300046/2020;Livre;Oferta Pública;Pesquisa;ECHAPORÃ;São Paulo;25,68;0,00;;
4;1550;300047/2020;Livre;Oferta Pública;Pesquisa;ECHAPORÃ;São Paulo;5,78;0,00;;
4;1551;300051/2020;Livre;Oferta Pública;Pesquisa;ECHAPORÃ;São Paulo;95,45;0,00;;
4;1552;300053/2020;Aguardando Leilão;Oferta Pública;Pesquisa;BURITAMA;São Paulo;1327,55;0,00;;
4;1552;300053/2020;Arrematada;Proposta Fechada;Pesquisa;BURITAMA;São Paulo;1327,55;1013,00;Porto de Areia Tubarão Ltda.;669.**.***/****26
4;1553;300081/2020;Conquistada;Oferta Pública;Pesquisa;ZACARIAS;São Paulo;85,52;0,00;CALIFORNIA PISOS INDUSTRIAIS LTDA;246.**.***/****00
4;1554;300082/2020;Conquistada;Oferta Pública;Pesquisa;ZACARIAS;São Paulo;49,54;0,00;CALIFORNIA PISOS INDUSTRIAIS LTDA;246.**.***/****00
4;1555;300086/2020;Livre;Oferta Pública;Pesquisa;CARAGUATATUBA;São Paulo;11,14;0,00;;
4;1556;300087/2020;Livre;Oferta Pública;Pesquisa;CARAGUATATUBA;São Paulo;23,90;0,00;;
4;1557;300088/2020;Aguardando Leilão;Oferta Pública;Pesquisa;CAMPINAS;São Paulo;699,04;0,00;;
4;1557;300088/2020;Arrematada;Proposta Fechada;Pesquisa;CAMPINAS;São Paulo;699,04;5187,00;WILIAN LOPES BEZERRA;023.***.***29
4;1558;300106/2017;Livre;Oferta Pública;Pesquisa;CESÁRIO LANGE;São Paulo;1,48;0,00;;
4;1559;300107/2017;Conquistada;Oferta Pública;Pesquisa;RIBEIRÃO BRANCO;São Paulo;910,95;0,00;SCA SANTIAGO CONSULTORIA AMBIENTAL LTDA;207.**.***/****31
4;1560;300109/2017;Conquistada;Oferta Pública;Pesquisa;PINDAMONHANGABA;São Paulo;84,13;0,00;ANUAR DE OLIVEIRA LAUAR;071.***.***62
4;1561;300117/2017;Aguardando Leilão;Oferta Pública;Pesquisa;ARAÇOIABA DA SERRA;São Paulo;71,25;0,00;;
4;1561;300117/2017;Arrematada;Proposta Fechada;Pesquisa;ARAÇOIABA DA SERRA;São Paulo;71,25;2227,00;PORTO INACIO DEPOSITO DE AREIA LTDA;864.**.***/****11
4;1562;300387/2019;Aguardando Leilão;Oferta Pública;Pesquisa;PAULICÉIA;São Paulo;56,16;0,00;;
4;1562;300387/2019;Arrematada;Proposta Fechada;Pesquisa;PAULICÉIA;São Paulo;56,16;23551,00;Cooperativa das Industrias Ceramicas do Oeste Paulista Ltda;094.**.***/****12
4;1563;300388/2019;Arrematada;Proposta Fechada;Pesquisa;PAULICÉIA;São Paulo;733,75;26551,00;Cooperativa das Industrias Ceramicas do Oeste Paulista Ltda;094.**.***/****12
4;1563;300388/2019;Aguardando Leilão;Oferta Pública;Pesquisa;PAULICÉIA;São Paulo;733,75;0,00;;
4;1564;820009/2013;Livre;Oferta Pública;Pesquisa;GUARAREMA;São Paulo;259,87;0,00;;
4;1565;820012/2016;Livre;Oferta Pública;Pesquisa;SUZANO;São Paulo;3,74;0,00;;
4;1566;820012/2017;Aguardando Leilão;Oferta Pública;Pesquisa;MOGI DAS CRUZES;São Paulo;913,22;0,00;;
4;1566;820012/2017;Arrematada;Proposta Fechada;Pesquisa;MOGI DAS CRUZES;São Paulo;913,22;1020,00;Empresa de Mineração Fiori do Taboão Ltda.;002.**.***/****41
4;1567;820016/2012;Arrematada;Proposta Fechada;Pesquisa;SOROCABA;São Paulo;876,28;5185,00;WILIAN LOPES BEZERRA;023.***.***29
4;1567;820016/2012;Aguardando Leilão;Oferta Pública;Pesquisa;SOROCABA;São Paulo;876,28;0,00;;
4;1568;820021/2014;Arrematada;Proposta Fechada;Pesquisa;SALTINHO;São Paulo;95,66;1020,00;PORTO E EXTRACAO DE AREIA TRES COROAS LTDA;476.**.***/****54
